code,vulnerable,vulnerability,vulnerable_line,patched_line,vulnerable_code,patched_code,file_name
"char *
_rl_savestring (s)
     const char *s;
{
  return (strcpy ((char *)xmalloc (1 + (int)strlen (s)), (s)));
",1,unused,478,unused,"char *
_rl_savestring (s)
     const char *s;
{
  return (strcpy ((char *)xmalloc (1 + (int)strlen (s)), (s)));
",unused,bashdebstretche-lib2Freadline2Futil.c
"     trailing slash.  Make sure /dev/fd/xx really uses DEV_FD_PREFIX/xx.
     On most systems, with the notable exception of linux, this is
     effectively a no-op. */
      pbuf = xrealloc (pbuf, sizeof (DEV_FD_PREFIX) + strlen (path + 8));
      strcpy (pbuf, DEV_FD_PREFIX);
",1,unused,112,unused,"     trailing slash.  Make sure /dev/fd/xx really uses DEV_FD_PREFIX/xx.
     On most systems, with the notable exception of linux, this is
     effectively a no-op. */
      pbuf = xrealloc (pbuf, sizeof (DEV_FD_PREFIX) + strlen (path + 8));
      strcpy (pbuf, DEV_FD_PREFIX);
",unused,bashdebstretche-lib2Fsh2Feaccess.c
"     On most systems, with the notable exception of linux, this is
     effectively a no-op. */
      pbuf = xrealloc (pbuf, sizeof (DEV_FD_PREFIX) + strlen (path + 8));
      strcpy (pbuf, DEV_FD_PREFIX);
      strcat (pbuf, path + 8);
",1,unused,113,unused,"     On most systems, with the notable exception of linux, this is
     effectively a no-op. */
      pbuf = xrealloc (pbuf, sizeof (DEV_FD_PREFIX) + strlen (path + 8));
      strcpy (pbuf, DEV_FD_PREFIX);
      strcat (pbuf, path + 8);
",unused,bashdebstretche-lib2Fsh2Feaccess.c
"  st_ret.st_mode  &= ~S_IFDIR;
  st_ret.st_mode  |= S_IFREG;

  /* See if cur/ is present */
  sprintf(dir, ""%s/cur"", path);
",1,unused,95,unused,"  st_ret.st_mode  &= ~S_IFDIR;
  st_ret.st_mode  |= S_IFREG;

  /* See if cur/ is present */
  sprintf(dir, ""%s/cur"", path);
",unused,bashdebstretche-lib2Fsh2Fmailstat.c
"    return 0;
  st_ret.st_atime = st_tmp.st_atime;

  /* See if tmp/ is present */
  sprintf(dir, ""%s/tmp"", path);
",1,unused,101,unused,"    return 0;
  st_ret.st_atime = st_tmp.st_atime;

  /* See if tmp/ is present */
  sprintf(dir, ""%s/tmp"", path);
",unused,bashdebstretche-lib2Fsh2Fmailstat.c
"    return 0;
  st_ret.st_mtime = st_tmp.st_mtime;

  /* And new/ */
  sprintf(dir, ""%s/new"", path);
",1,unused,107,unused,"    return 0;
  st_ret.st_mtime = st_tmp.st_mtime;

  /* And new/ */
  sprintf(dir, ""%s/new"", path);
",unused,bashdebstretche-lib2Fsh2Fmailstat.c
"
  /* Loop over new/ and cur/ */
  for (i = 0; i < 2; i++)
    {
      sprintf(dir, ""%s/%s"", path, i ? ""cur"" : ""new"");
",1,unused,126,unused,"
  /* Loop over new/ and cur/ */
  for (i = 0; i < 2; i++)
    {
      sprintf(dir, ""%s/%s"", path, i ? ""cur"" : ""new"");
",unused,bashdebstretche-lib2Fsh2Fmailstat.c
"  /* Loop over new/ and cur/ */
  for (i = 0; i < 2; i++)
    {
      sprintf(dir, ""%s/%s"", path, i ? ""cur"" : ""new"");
      sprintf(file, ""%s/"", dir);
",1,unused,127,unused,"  /* Loop over new/ and cur/ */
  for (i = 0; i < 2; i++)
    {
      sprintf(dir, ""%s/%s"", path, i ? ""cur"" : ""new"");
      sprintf(file, ""%s/"", dir);
",unused,bashdebstretche-lib2Fsh2Fmailstat.c
"      while ((fn = readdir(dd)) != NULL)
	{
	  if (fn->d_name[0] == '.' || strlen(fn->d_name) + l >= sizeof(file))
	    continue;
	  strcpy(file + l, fn->d_name);
",1,unused,135,unused,"      while ((fn = readdir(dd)) != NULL)
	{
	  if (fn->d_name[0] == '.' || strlen(fn->d_name) + l >= sizeof(file))
	    continue;
	  strcpy(file + l, fn->d_name);
",unused,bashdebstretche-lib2Fsh2Fmailstat.c
"  char *np, *s, *t;
  int fd;

  np = (char *)xmalloc (strlen (path) + 1);
  strcpy (np, path);
",1,unused,300,unused,"  char *np, *s, *t;
  int fd;

  np = (char *)xmalloc (strlen (path) + 1);
  strcpy (np, path);
",unused,bashdebstretche-lib2Fsh2Fnetopen.c
"    {
      if (result[2] == '\0')	/* short-circuit for bare `//' */
	result[1] = '\0';
      else
	strcpy (result, result + 1);
",1,unused,230,unused,"    {
      if (result[2] == '\0')	/* short-circuit for bare `//' */
	result[1] = '\0';
      else
	strcpy (result, result + 1);
",unused,bashdebstretche-lib2Fsh2Fpathcanon.c
"    workpath = savestring (path);
  else
    {
      workpath = (char *)xmalloc (PATH_MAX + 1);
      strcpy (workpath, path);
",1,unused,101,unused,"    workpath = savestring (path);
  else
    {
      workpath = (char *)xmalloc (PATH_MAX + 1);
      strcpy (workpath, path);
",unused,bashdebstretche-lib2Fsh2Fpathphys.c
"	     buffer and appending the rest of `workpath'.  Reset p to point
	     to the start of the rest of the path.  If the link value is an
	     absolute pathname, reset p, q, and qbase.  If not, reset p
	     and q. */
	  strcpy (tbuf, linkbuf);
",1,unused,208,unused,"	     buffer and appending the rest of `workpath'.  Reset p to point
	     to the start of the rest of the path.  If the link value is an
	     absolute pathname, reset p, q, and qbase.  If not, reset p
	     and q. */
	  strcpy (tbuf, linkbuf);
",unused,bashdebstretche-lib2Fsh2Fpathphys.c
"	     absolute pathname, reset p, q, and qbase.  If not, reset p
	     and q. */
	  strcpy (tbuf, linkbuf);
	  tbuf[linklen] = '/';
	  strcpy (tbuf + linklen, p);
",1,unused,210,unused,"	     absolute pathname, reset p, q, and qbase.  If not, reset p
	     and q. */
	  strcpy (tbuf, linkbuf);
	  tbuf[linklen] = '/';
	  strcpy (tbuf + linklen, p);
",unused,bashdebstretche-lib2Fsh2Fpathphys.c
"	     and q. */
	  strcpy (tbuf, linkbuf);
	  tbuf[linklen] = '/';
	  strcpy (tbuf + linklen, p);
	  strcpy (workpath, tbuf);
",1,unused,211,unused,"	     and q. */
	  strcpy (tbuf, linkbuf);
	  tbuf[linklen] = '/';
	  strcpy (tbuf + linklen, p);
	  strcpy (workpath, tbuf);
",unused,bashdebstretche-lib2Fsh2Fpathphys.c
"    {
      if (result[2] == '\0')	/* short-circuit for bare `//' */
	result[1] = '\0';
      else
	strcpy (result, result + 1);
",1,unused,248,unused,"    {
      if (result[2] == '\0')	/* short-circuit for bare `//' */
	result[1] = '\0';
      else
	strcpy (result, result + 1);
",unused,bashdebstretche-lib2Fsh2Fpathphys.c
"       */
      x = spdist(dp->d_name, guess);
      if (x <= dist && x != 3)
	{
	  strcpy(best, dp->d_name);
",1,unused,134,unused,"       */
      x = spdist(dp->d_name, guess);
      if (x <= dist && x != 3)
	{
	  strcpy(best, dp->d_name);
",unused,bashdebstretche-lib2Fsh2Fspell.c
"      llen = STRLEN (sl->list[i]);
      tlen = plen + llen + slen + 1;
      t = (char *)xmalloc (tlen + 1);
      if (plen)
	strcpy (t, prefix);
",1,unused,214,unused,"      llen = STRLEN (sl->list[i]);
      tlen = plen + llen + slen + 1;
      t = (char *)xmalloc (tlen + 1);
      if (plen)
	strcpy (t, prefix);
",unused,bashdebstretche-lib2Fsh2Fstringlist.c
"      tlen = plen + llen + slen + 1;
      t = (char *)xmalloc (tlen + 1);
      if (plen)
	strcpy (t, prefix);
      strcpy (t + plen, sl->list[i]);
",1,unused,215,unused,"      tlen = plen + llen + slen + 1;
      t = (char *)xmalloc (tlen + 1);
      if (plen)
	strcpy (t, prefix);
      strcpy (t + plen, sl->list[i]);
",unused,bashdebstretche-lib2Fsh2Fstringlist.c
"      if (plen)
	strcpy (t, prefix);
      strcpy (t + plen, sl->list[i]);
      if (slen)
	strcpy (t + plen + llen, suffix);
",1,unused,217,unused,"      if (plen)
	strcpy (t, prefix);
      strcpy (t + plen, sl->list[i]);
      if (slen)
	strcpy (t + plen + llen, suffix);
",unused,bashdebstretche-lib2Fsh2Fstringlist.c
"
  lroot = nameroot ? nameroot : DEFAULT_NAMEROOT;

#ifdef USE_MKTEMP
  sprintf (filename, ""%s/%s.XXXXXX"", tdir, lroot);
",1,unused,151,unused,"
  lroot = nameroot ? nameroot : DEFAULT_NAMEROOT;

#ifdef USE_MKTEMP
  sprintf (filename, ""%s/%s.XXXXXX"", tdir, lroot);
",unused,bashdebstretche-lib2Fsh2Ftmpfile.c
"
  lroot = nameroot ? nameroot : DEFAULT_NAMEROOT;

#ifdef USE_MKSTEMP
  sprintf (filename, ""%s/%s.XXXXXX"", tdir, lroot);
",1,unused,197,unused,"
  lroot = nameroot ? nameroot : DEFAULT_NAMEROOT;

#ifdef USE_MKSTEMP
  sprintf (filename, ""%s/%s.XXXXXX"", tdir, lroot);
",unused,bashdebstretche-lib2Fsh2Ftmpfile.c
"
  locale = get_locale_var (""LC_CTYPE"");
  if (locale == 0 || *locale == 0)
    {
      strcpy (charsetbuf, ""ASCII"");
",1,unused,75,unused,"
  locale = get_locale_var (""LC_CTYPE"");
  if (locale == 0 || *locale == 0)
    {
      strcpy (charsetbuf, ""ASCII"");
",unused,bashdebstretche-lib2Fsh2Funicode.c
"{
  int l;

  if (wc < 0x10000)
    l = sprintf (s, ""\\u%04X"", wc);
",1,unused,144,unused,"{
  int l;

  if (wc < 0x10000)
    l = sprintf (s, ""\\u%04X"", wc);
",unused,bashdebstretche-lib2Fsh2Funicode.c
"
  if (wc < 0x10000)
    l = sprintf (s, ""\\u%04X"", wc);
  else
    l = sprintf (s, ""\\u%08X"", wc);
",1,unused,146,unused,"
  if (wc < 0x10000)
    l = sprintf (s, ""\\u%04X"", wc);
  else
    l = sprintf (s, ""\\u%08X"", wc);
",unused,bashdebstretche-lib2Fsh2Funicode.c
"  *optr = '\0';

  /* number of chars to be copied is optr - obuf if we want to do bounds
     checking */
  strcpy (s, obuf);
",1,unused,331,unused,"  *optr = '\0';

  /* number of chars to be copied is optr - obuf if we want to do bounds
     checking */
  strcpy (s, obuf);
",unused,bashdebstretche-lib2Fsh2Funicode.c
"	{
	  if ((result_index + len + 1) > result_size)
	    result = (char *)xrealloc (result, 1 + (result_size += (len + 20)));

	  strcpy (result + result_index, expansion);
",1,unused,255,unused,"	{
	  if ((result_index + len + 1) > result_size)
	    result = (char *)xrealloc (result, 1 + (result_size += (len + 20)));

	  strcpy (result + result_index, expansion);
",unused,bashdebstretche-lib2Ftilde2Ftilde.c
"  plen = (prefix && *prefix) ? strlen (prefix) : 0;
  slen = strlen (suffix + suffind);
  ret = (char *)xmalloc (plen + slen + 1);
  if (plen)
    strcpy (ret, prefix);
",1,unused,338,unused,"  plen = (prefix && *prefix) ? strlen (prefix) : 0;
  slen = strlen (suffix + suffind);
  ret = (char *)xmalloc (plen + slen + 1);
  if (plen)
    strcpy (ret, prefix);
",unused,bashdebstretche-lib2Ftilde2Ftilde.c
"  slen = strlen (suffix + suffind);
  ret = (char *)xmalloc (plen + slen + 1);
  if (plen)
    strcpy (ret, prefix);
  strcpy (ret + plen, suffix + suffind);
",1,unused,339,unused,"  slen = strlen (suffix + suffind);
  ret = (char *)xmalloc (plen + slen + 1);
  if (plen)
    strcpy (ret, prefix);
  strcpy (ret + plen, suffix + suffind);
",unused,bashdebstretche-lib2Ftilde2Ftilde.c
"  if (locale == 0 || locale[0] == '\0' ||
      (locale[0] == 'C' && locale[1] == '\0') || STREQ (locale, ""POSIX""))
    {
      t = (char *)xmalloc (len + 1);
      strcpy (t, string);
",1,unused,391,unused,"  if (locale == 0 || locale[0] == '\0' ||
      (locale[0] == 'C' && locale[1] == '\0') || STREQ (locale, ""POSIX""))
    {
      t = (char *)xmalloc (len + 1);
      strcpy (t, string);
",unused,bashdebstretche-locale.c
"
  if (translated == string)	/* gettext returns its argument if untranslatable */
    {
      t = (char *)xmalloc (len + 1);
      strcpy (t, string);
",1,unused,406,unused,"
  if (translated == string)	/* gettext returns its argument if untranslatable */
    {
      t = (char *)xmalloc (len + 1);
      strcpy (t, string);
",unused,bashdebstretche-locale.c
"  else
    {
      tlen = strlen (translated);
      t = (char *)xmalloc (tlen + 1);
      strcpy (t, translated);
",1,unused,414,unused,"  else
    {
      tlen = strlen (translated);
      t = (char *)xmalloc (tlen + 1);
      strcpy (t, translated);
",unused,bashdebstretche-locale.c
"  char *mp;

  get_current_user_info ();
  mp = (char *)xmalloc (2 + sizeof (DEFAULT_MAIL_DIRECTORY) + strlen (current_user.user_name));
  strcpy (mp, DEFAULT_MAIL_DIRECTORY);
",1,unused,354,unused,"  char *mp;

  get_current_user_info ();
  mp = (char *)xmalloc (2 + sizeof (DEFAULT_MAIL_DIRECTORY) + strlen (current_user.user_name));
  strcpy (mp, DEFAULT_MAIL_DIRECTORY);
",unused,bashdebstretche-mailcheck.c
"  get_current_user_info ();
  mp = (char *)xmalloc (2 + sizeof (DEFAULT_MAIL_DIRECTORY) + strlen (current_user.user_name));
  strcpy (mp, DEFAULT_MAIL_DIRECTORY);
  mp[sizeof(DEFAULT_MAIL_DIRECTORY) - 1] = '/';
  strcpy (mp + sizeof (DEFAULT_MAIL_DIRECTORY), current_user.user_name);
",1,unused,356,unused,"  get_current_user_info ();
  mp = (char *)xmalloc (2 + sizeof (DEFAULT_MAIL_DIRECTORY) + strlen (current_user.user_name));
  strcpy (mp, DEFAULT_MAIL_DIRECTORY);
  mp[sizeof(DEFAULT_MAIL_DIRECTORY) - 1] = '/';
  strcpy (mp + sizeof (DEFAULT_MAIL_DIRECTORY), current_user.user_name);
",unused,bashdebstretche-mailcheck.c
"    case '\f': xbuf[1] = 'f'; break;
    case '\n': xbuf[1] = 'n'; break;
    case '\r': xbuf[1] = 'r'; break;
    case '\t': xbuf[1] = 't'; break;
    default: sprintf (xbuf, ""%d"", i); break;
",1,unused,145,unused,"    case '\f': xbuf[1] = 'f'; break;
    case '\n': xbuf[1] = 'n'; break;
    case '\r': xbuf[1] = 'r'; break;
    case '\t': xbuf[1] = 't'; break;
    default: sprintf (xbuf, ""%d"", i); break;
",unused,bashdebstretche-mksyntax.c
"
  /* allocate the string for the command and fill it in. */
  cscmd = (char *)xmalloc (cmdsize + 1);

  strcpy (cscmd, cs->command);			/* $0 */
",1,unused,1230,unused,"
  /* allocate the string for the command and fill it in. */
  cscmd = (char *)xmalloc (cmdsize + 1);

  strcpy (cscmd, cs->command);			/* $0 */
",unused,bashdebstretche-pcomplete.c
"    {
      t = sh_single_quote (cl->word->word ? cl->word->word : """");
      n = strlen (t);
      RESIZE_MALLOCED_BUFFER (cscmd, cmdlen, n + 2, cmdsize, 64);
      strcpy (cscmd + cmdlen, t);
",1,unused,1238,unused,"    {
      t = sh_single_quote (cl->word->word ? cl->word->word : """");
      n = strlen (t);
      RESIZE_MALLOCED_BUFFER (cscmd, cmdlen, n + 2, cmdsize, 64);
      strcpy (cscmd + cmdlen, t);
",unused,bashdebstretche-pcomplete.c
"		 a redirection. */
	      digit_arg = va_arg (args, int);
	      if (digit_arg < 0)
		{
		  sprintf (intbuf, ""%u"", (unsigned)-1);
",1,unused,1519,unused,"		 a redirection. */
	      digit_arg = va_arg (args, int);
	      if (digit_arg < 0)
		{
		  sprintf (intbuf, ""%u"", (unsigned)-1);
",unused,bashdebstretche-print_cmd.c
"
	  alloca_hack = (char *)
	    alloca (1 + strlen (new_redirect->redirectee.filename->word));
	  redirectee->word = alloca_hack;
	  strcpy (redirectee->word, new_redirect->redirectee.filename->word);
",1,unused,807,unused,"
	  alloca_hack = (char *)
	    alloca (1 + strlen (new_redirect->redirectee.filename->word));
	  redirectee->word = alloca_hack;
	  strcpy (redirectee->word, new_redirect->redirectee.filename->word);
",unused,bashdebstretche-redir.c
"		  t = quote_globbing_chars (text);
		  tlen = strlen (t);
		  RESIZE_MALLOCED_BUFFER (ret, ind, tlen, rlen, rlen);
		  r = ret + ind;	/* in case reallocated */
		  strcpy (r, t);
",1,unused,210,unused,"		  t = quote_globbing_chars (text);
		  tlen = strlen (t);
		  RESIZE_MALLOCED_BUFFER (ret, ind, tlen, rlen, rlen);
		  r = ret + ind;	/* in case reallocated */
		  strcpy (r, t);
",unused,bashdebstretche-stringlib.c
"	      else
		{
		  RESIZE_MALLOCED_BUFFER (ret, ind, len, rlen, rlen);
		  r = ret + ind;	/* in case reallocated */
		  strcpy (r, text);
",1,unused,218,unused,"	      else
		{
		  RESIZE_MALLOCED_BUFFER (ret, ind, len, rlen, rlen);
		  r = ret + ind;	/* in case reallocated */
		  strcpy (r, text);
",unused,bashdebstretche-stringlib.c
"
  t = result = (char *)xmalloc (slen + 1);

  if (strchr (string, CTLESC) == 0)
    return (strcpy (result, string));
",1,unused,3920,unused,"
  t = result = (char *)xmalloc (slen + 1);

  if (strchr (string, CTLESC) == 0)
    return (strcpy (result, string));
",unused,bashdebstretche-subst.c
"
  /* If no character in the string can be quoted, don't bother examining
     each character.  Just return a copy of the string passed to us. */
  if (strchr (string, CTLESC) == NULL)
    return (strcpy (result, string));
",1,unused,4052,unused,"
  /* If no character in the string can be quoted, don't bother examining
     each character.  Just return a copy of the string passed to us. */
  if (strchr (string, CTLESC) == NULL)
    return (strcpy (result, string));
",unused,bashdebstretche-subst.c
"
  if (string)
    {
      t = dequote_escapes (string);
      strcpy (string, t);
",1,unused,4121,unused,"
  if (string)
    {
      t = dequote_escapes (string);
      strcpy (string, t);
",unused,bashdebstretche-subst.c
"  val = sh_quote_reusable (s, 0);
  i = var_attribute_string (v, 0, flags);
  ret = (char *)xmalloc (i + strlen (val) + strlen (v->name) + 16 + MAX_ATTRIBUTES);
  if (i > 0)
    sprintf (ret, ""declare -%s %s=%s"", flags, v->name, val);
",1,unused,5042,unused,"  val = sh_quote_reusable (s, 0);
  i = var_attribute_string (v, 0, flags);
  ret = (char *)xmalloc (i + strlen (val) + strlen (v->name) + 16 + MAX_ATTRIBUTES);
  if (i > 0)
    sprintf (ret, ""declare -%s %s=%s"", flags, v->name, val);
",unused,bashdebstretche-subst.c
"  ret = (char *)xmalloc (i + strlen (val) + strlen (v->name) + 16 + MAX_ATTRIBUTES);
  if (i > 0)
    sprintf (ret, ""declare -%s %s=%s"", flags, v->name, val);
  else
    sprintf (ret, ""%s=%s"", v->name, val);
",1,unused,5044,unused,"  ret = (char *)xmalloc (i + strlen (val) + strlen (v->name) + 16 + MAX_ATTRIBUTES);
  if (i > 0)
    sprintf (ret, ""declare -%s %s=%s"", flags, v->name, val);
  else
    sprintf (ret, ""%s=%s"", v->name, val);
",unused,bashdebstretche-subst.c
"      val = ret;
    }
  i = var_attribute_string (v, 0, flags);
  ret = (char *)xmalloc (i + strlen (val) + strlen (v->name) + 16);
  sprintf (ret, ""declare -%s %s=%s"", flags, v->name, val);
",1,unused,5077,unused,"      val = ret;
    }
  i = var_attribute_string (v, 0, flags);
  ret = (char *)xmalloc (i + strlen (val) + strlen (v->name) + 16);
  sprintf (ret, ""declare -%s %s=%s"", flags, v->name, val);
",unused,bashdebstretche-subst.c
"
  /* first, we transform the list to quote each word. */
  temp = list_transform ('Q', (SHELL_VAR *)0, list, itype, quoted);
  ret = (char *)xmalloc (strlen (temp) + 8);
  strcpy (ret, ""set -- "");
",1,unused,5094,unused,"
  /* first, we transform the list to quote each word. */
  temp = list_transform ('Q', (SHELL_VAR *)0, list, itype, quoted);
  ret = (char *)xmalloc (strlen (temp) + 8);
  strcpy (ret, ""set -- "");
",unused,bashdebstretche-subst.c
"  /* first, we transform the list to quote each word. */
  temp = list_transform ('Q', (SHELL_VAR *)0, list, itype, quoted);
  ret = (char *)xmalloc (strlen (temp) + 8);
  strcpy (ret, ""set -- "");
  strcpy (ret + 7, temp);
",1,unused,5095,unused,"  /* first, we transform the list to quote each word. */
  temp = list_transform ('Q', (SHELL_VAR *)0, list, itype, quoted);
  ret = (char *)xmalloc (strlen (temp) + 8);
  strcpy (ret, ""set -- "");
  strcpy (ret + 7, temp);
",unused,bashdebstretche-subst.c
